,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
356,3.16644024848938,0.0,0.3176751136779785,0.0,50,12,150,"{'max_features': 50, 'min_samples_leaf': 12, 'n_estimators': 150}",-0.05609804492922084,-0.05609804492922084,0.0,251
357,3.744420051574707,0.0,0.23758816719055176,0.0,50,12,200,"{'max_features': 50, 'min_samples_leaf': 12, 'n_estimators': 200}",-0.05611649281436681,-0.05611649281436681,0.0,257
358,5.8796844482421875,0.0,0.2827882766723633,0.0,50,12,300,"{'max_features': 50, 'min_samples_leaf': 12, 'n_estimators': 300}",-0.056255098444576795,-0.056255098444576795,0.0,298
359,6.277779817581177,0.0,0.46790075302124023,0.0,50,12,400,"{'max_features': 50, 'min_samples_leaf': 12, 'n_estimators': 400}",-0.056075422619031604,-0.056075422619031604,0.0,243
360,1.5524053573608398,0.0,0.3070237636566162,0.0,50,13,25,"{'max_features': 50, 'min_samples_leaf': 13, 'n_estimators': 25}",-0.05695089980115902,-0.05695089980115902,0.0,465
361,2.3311731815338135,0.0,0.34024596214294434,0.0,50,13,50,"{'max_features': 50, 'min_samples_leaf': 13, 'n_estimators': 50}",-0.05657055918578149,-0.05657055918578149,0.0,363
362,2.195122241973877,0.0,0.16253995895385742,0.0,50,13,75,"{'max_features': 50, 'min_samples_leaf': 13, 'n_estimators': 75}",-0.055944307377864065,-0.055944307377864065,0.0,205
363,2.6299211978912354,0.0,0.3092963695526123,0.0,50,13,100,"{'max_features': 50, 'min_samples_leaf': 13, 'n_estimators': 100}",-0.05634759671462513,-0.05634759671462513,0.0,323
364,2.6922402381896973,0.0,0.22795629501342773,0.0,50,13,125,"{'max_features': 50, 'min_samples_leaf': 13, 'n_estimators': 125}",-0.056291115584090654,-0.056291115584090654,0.0,308
365,2.6042516231536865,0.0,0.20618534088134766,0.0,50,13,150,"{'max_features': 50, 'min_samples_leaf': 13, 'n_estimators': 150}",-0.056242144107630385,-0.056242144107630385,0.0,297
366,4.3569605350494385,0.0,0.37789392471313477,0.0,50,13,200,"{'max_features': 50, 'min_samples_leaf': 13, 'n_estimators': 200}",-0.05603877898391837,-0.05603877898391837,0.0,231
367,5.374826669692993,0.0,0.42851924896240234,0.0,50,13,300,"{'max_features': 50, 'min_samples_leaf': 13, 'n_estimators': 300}",-0.0561241775614866,-0.0561241775614866,0.0,259
368,6.523126840591431,0.0,0.23844122886657715,0.0,50,13,400,"{'max_features': 50, 'min_samples_leaf': 13, 'n_estimators': 400}",-0.056024195808245594,-0.056024195808245594,0.0,228
369,2.6573874950408936,0.0,0.3520057201385498,0.0,50,14,25,"{'max_features': 50, 'min_samples_leaf': 14, 'n_estimators': 25}",-0.05636628972991444,-0.05636628972991444,0.0,326
370,1.9571247100830078,0.0,0.2720305919647217,0.0,50,14,50,"{'max_features': 50, 'min_samples_leaf': 14, 'n_estimators': 50}",-0.05632732913623763,-0.05632732913623763,0.0,321
371,2.4049863815307617,0.0,0.2643585205078125,0.0,50,14,75,"{'max_features': 50, 'min_samples_leaf': 14, 'n_estimators': 75}",-0.056294652845634216,-0.056294652845634216,0.0,311
372,1.7581391334533691,0.0,0.21085309982299805,0.0,50,14,100,"{'max_features': 50, 'min_samples_leaf': 14, 'n_estimators': 100}",-0.0563135160693846,-0.0563135160693846,0.0,317
373,2.1758899688720703,0.0,0.38292574882507324,0.0,50,14,125,"{'max_features': 50, 'min_samples_leaf': 14, 'n_estimators': 125}",-0.05622301304644307,-0.05622301304644307,0.0,290
374,3.21022891998291,0.0,0.46572351455688477,0.0,50,14,150,"{'max_features': 50, 'min_samples_leaf': 14, 'n_estimators': 150}",-0.05620631708030179,-0.05620631708030179,0.0,281
375,3.678375482559204,0.0,0.34535884857177734,0.0,50,14,200,"{'max_features': 50, 'min_samples_leaf': 14, 'n_estimators': 200}",-0.05614439469593092,-0.05614439469593092,0.0,265
376,5.597834587097168,0.0,0.39043188095092773,0.0,50,14,300,"{'max_features': 50, 'min_samples_leaf': 14, 'n_estimators': 300}",-0.056276514871051835,-0.056276514871051835,0.0,304
377,6.852726459503174,0.0,0.6014323234558105,0.0,50,14,400,"{'max_features': 50, 'min_samples_leaf': 14, 'n_estimators': 400}",-0.05619367221587262,-0.05619367221587262,0.0,276
378,2.6274893283843994,0.0,0.3532373905181885,0.0,75,1,25,"{'max_features': 75, 'min_samples_leaf': 1, 'n_estimators': 25}",-0.06435964693013355,-0.06435964693013355,0.0,1117
379,3.4508156776428223,0.0,0.2161717414855957,0.0,75,1,50,"{'max_features': 75, 'min_samples_leaf': 1, 'n_estimators': 50}",-0.06395581936440443,-0.06395581936440443,0.0,1088
380,3.6990742683410645,0.0,0.4979279041290283,0.0,75,1,75,"{'max_features': 75, 'min_samples_leaf': 1, 'n_estimators': 75}",-0.0639015595504615,-0.0639015595504615,0.0,1086
381,4.938464164733887,0.0,0.2882089614868164,0.0,75,1,100,"{'max_features': 75, 'min_samples_leaf': 1, 'n_estimators': 100}",-0.06395975729467201,-0.06395975729467201,0.0,1089
382,6.458604097366333,0.0,0.6298916339874268,0.0,75,1,125,"{'max_features': 75, 'min_samples_leaf': 1, 'n_estimators': 125}",-0.06390897642752338,-0.06390897642752338,0.0,1087
383,7.576247215270996,0.0,0.3641793727874756,0.0,75,1,150,"{'max_features': 75, 'min_samples_leaf': 1, 'n_estimators': 150}",-0.06366413028102068,-0.06366413028102068,0.0,1078
384,9.812215328216553,0.0,0.5327255725860596,0.0,75,1,200,"{'max_features': 75, 'min_samples_leaf': 1, 'n_estimators': 200}",-0.06386075974125195,-0.06386075974125195,0.0,1083
385,13.982293128967285,0.0,0.4220454692840576,0.0,75,1,300,"{'max_features': 75, 'min_samples_leaf': 1, 'n_estimators': 300}",-0.06369299380050204,-0.06369299380050204,0.0,1079
386,17.264036178588867,0.0,0.5187227725982666,0.0,75,1,400,"{'max_features': 75, 'min_samples_leaf': 1, 'n_estimators': 400}",-0.06357867219357304,-0.06357867219357304,0.0,1076
387,3.2177858352661133,0.0,0.42666006088256836,0.0,75,2,25,"{'max_features': 75, 'min_samples_leaf': 2, 'n_estimators': 25}",-0.05808662652333969,-0.05808662652333969,0.0,794
388,4.1895411014556885,0.0,0.633803129196167,0.0,75,2,50,"{'max_features': 75, 'min_samples_leaf': 2, 'n_estimators': 50}",-0.05741635530385809,-0.05741635530385809,0.0,593
389,4.584729194641113,0.0,0.2641794681549072,0.0,75,2,75,"{'max_features': 75, 'min_samples_leaf': 2, 'n_estimators': 75}",-0.05772187283646945,-0.05772187283646945,0.0,698
390,3.8750545978546143,0.0,0.7104184627532959,0.0,75,2,100,"{'max_features': 75, 'min_samples_leaf': 2, 'n_estimators': 100}",-0.057610321913937765,-0.057610321913937765,0.0,661
391,5.396230697631836,0.0,0.4074287414550781,0.0,75,2,125,"{'max_features': 75, 'min_samples_leaf': 2, 'n_estimators': 125}",-0.05761267427260437,-0.05761267427260437,0.0,662
392,6.026767015457153,0.0,0.2837061882019043,0.0,75,2,150,"{'max_features': 75, 'min_samples_leaf': 2, 'n_estimators': 150}",-0.05771506351234852,-0.05771506351234852,0.0,693
393,5.863136529922485,0.0,0.5019400119781494,0.0,75,2,200,"{'max_features': 75, 'min_samples_leaf': 2, 'n_estimators': 200}",-0.05756067955550452,-0.05756067955550452,0.0,648
394,9.447110652923584,0.0,0.3447413444519043,0.0,75,2,300,"{'max_features': 75, 'min_samples_leaf': 2, 'n_estimators': 300}",-0.05777640226958927,-0.05777640226958927,0.0,717
395,10.921912431716919,0.0,0.44988393783569336,0.0,75,2,400,"{'max_features': 75, 'min_samples_leaf': 2, 'n_estimators': 400}",-0.057389030113421405,-0.057389030113421405,0.0,582
396,2.153934955596924,0.0,0.5733904838562012,0.0,75,3,25,"{'max_features': 75, 'min_samples_leaf': 3, 'n_estimators': 25}",-0.05723285383052632,-0.05723285383052632,0.0,533
397,3.5656604766845703,0.0,0.5814411640167236,0.0,75,3,50,"{'max_features': 75, 'min_samples_leaf': 3, 'n_estimators': 50}",-0.05727199837498849,-0.05727199837498849,0.0,551
398,4.586562156677246,0.0,0.22938776016235352,0.0,75,3,75,"{'max_features': 75, 'min_samples_leaf': 3, 'n_estimators': 75}",-0.05715510387506264,-0.05715510387506264,0.0,518
399,3.7663304805755615,0.0,0.33763742446899414,0.0,75,3,100,"{'max_features': 75, 'min_samples_leaf': 3, 'n_estimators': 100}",-0.05681081004627652,-0.05681081004627652,0.0,429
400,4.192272663116455,0.0,0.5685052871704102,0.0,75,3,125,"{'max_features': 75, 'min_samples_leaf': 3, 'n_estimators': 125}",-0.05718539913980776,-0.05718539913980776,0.0,521
401,5.087467193603516,0.0,0.4376354217529297,0.0,75,3,150,"{'max_features': 75, 'min_samples_leaf': 3, 'n_estimators': 150}",-0.05706554343652532,-0.05706554343652532,0.0,500
402,5.961603164672852,0.0,0.5130479335784912,0.0,75,3,200,"{'max_features': 75, 'min_samples_leaf': 3, 'n_estimators': 200}",-0.05681731854448814,-0.05681731854448814,0.0,433
403,8.235315799713135,0.0,0.45359373092651367,0.0,75,3,300,"{'max_features': 75, 'min_samples_leaf': 3, 'n_estimators': 300}",-0.057083869737799685,-0.057083869737799685,0.0,504
404,10.354111671447754,0.0,0.5640671253204346,0.0,75,3,400,"{'max_features': 75, 'min_samples_leaf': 3, 'n_estimators': 400}",-0.05711614989658032,-0.05711614989658032,0.0,510
405,3.1133437156677246,0.0,0.4783792495727539,0.0,75,4,25,"{'max_features': 75, 'min_samples_leaf': 4, 'n_estimators': 25}",-0.057099786902321314,-0.057099786902321314,0.0,508
406,2.951204299926758,0.0,0.46152377128601074,0.0,75,4,50,"{'max_features': 75, 'min_samples_leaf': 4, 'n_estimators': 50}",-0.05673102556453177,-0.05673102556453177,0.0,417
407,3.386615037918091,0.0,0.24291062355041504,0.0,75,4,75,"{'max_features': 75, 'min_samples_leaf': 4, 'n_estimators': 75}",-0.05704459188002157,-0.05704459188002157,0.0,493
408,3.942193031311035,0.0,0.19867825508117676,0.0,75,4,100,"{'max_features': 75, 'min_samples_leaf': 4, 'n_estimators': 100}",-0.05698809924685666,-0.05698809924685666,0.0,472
409,4.045075416564941,0.0,0.29184937477111816,0.0,75,4,125,"{'max_features': 75, 'min_samples_leaf': 4, 'n_estimators': 125}",-0.05692284943631123,-0.05692284943631123,0.0,457
410,4.50844407081604,0.0,0.5156679153442383,0.0,75,4,150,"{'max_features': 75, 'min_samples_leaf': 4, 'n_estimators': 150}",-0.0568365584885524,-0.0568365584885524,0.0,439
411,6.100957870483398,0.0,0.5631365776062012,0.0,75,4,200,"{'max_features': 75, 'min_samples_leaf': 4, 'n_estimators': 200}",-0.05669627164450752,-0.05669627164450752,0.0,407
412,8.302883625030518,0.0,0.409759521484375,0.0,75,4,300,"{'max_features': 75, 'min_samples_leaf': 4, 'n_estimators': 300}",-0.05684720536378595,-0.05684720536378595,0.0,440
413,10.104113101959229,0.0,0.44594478607177734,0.0,75,4,400,"{'max_features': 75, 'min_samples_leaf': 4, 'n_estimators': 400}",-0.05680253631471619,-0.05680253631471619,0.0,427
414,3.4709525108337402,0.0,0.4670877456665039,0.0,75,5,25,"{'max_features': 75, 'min_samples_leaf': 5, 'n_estimators': 25}",-0.05625698878517805,-0.05625698878517805,0.0,299
415,2.3907768726348877,0.0,0.4129352569580078,0.0,75,5,50,"{'max_features': 75, 'min_samples_leaf': 5, 'n_estimators': 50}",-0.056821448610076264,-0.056821448610076264,0.0,436
416,3.3610005378723145,0.0,0.2556283473968506,0.0,75,5,75,"{'max_features': 75, 'min_samples_leaf': 5, 'n_estimators': 75}",-0.056651141202038,-0.056651141202038,0.0,386
417,3.4374194145202637,0.0,0.5211422443389893,0.0,75,5,100,"{'max_features': 75, 'min_samples_leaf': 5, 'n_estimators': 100}",-0.05685785353265284,-0.05685785353265284,0.0,443
418,4.114654064178467,0.0,0.4603264331817627,0.0,75,5,125,"{'max_features': 75, 'min_samples_leaf': 5, 'n_estimators': 125}",-0.056818857526295,-0.056818857526295,0.0,434
419,4.38385009765625,0.0,0.2762432098388672,0.0,75,5,150,"{'max_features': 75, 'min_samples_leaf': 5, 'n_estimators': 150}",-0.05651589579351203,-0.05651589579351203,0.0,345
420,4.767681121826172,0.0,0.4477095603942871,0.0,75,5,200,"{'max_features': 75, 'min_samples_leaf': 5, 'n_estimators': 200}",-0.056657008464840744,-0.056657008464840744,0.0,388
421,7.953854322433472,0.0,0.5484600067138672,0.0,75,5,300,"{'max_features': 75, 'min_samples_leaf': 5, 'n_estimators': 300}",-0.05651898869419336,-0.05651898869419336,0.0,346
422,9.451550483703613,0.0,0.3696720600128174,0.0,75,5,400,"{'max_features': 75, 'min_samples_leaf': 5, 'n_estimators': 400}",-0.05665705820673427,-0.05665705820673427,0.0,389
423,3.018491506576538,0.0,0.48186635971069336,0.0,75,6,25,"{'max_features': 75, 'min_samples_leaf': 6, 'n_estimators': 25}",-0.05685118781205914,-0.05685118781205914,0.0,442
424,3.3755617141723633,0.0,0.39269518852233887,0.0,75,6,50,"{'max_features': 75, 'min_samples_leaf': 6, 'n_estimators': 50}",-0.05657280376041244,-0.05657280376041244,0.0,365
425,3.4136388301849365,0.0,0.2027430534362793,0.0,75,6,75,"{'max_features': 75, 'min_samples_leaf': 6, 'n_estimators': 75}",-0.05654010169627026,-0.05654010169627026,0.0,356
426,3.2247655391693115,0.0,0.21574759483337402,0.0,75,6,100,"{'max_features': 75, 'min_samples_leaf': 6, 'n_estimators': 100}",-0.05676979559574399,-0.05676979559574399,0.0,423
427,3.3181025981903076,0.0,0.3474290370941162,0.0,75,6,125,"{'max_features': 75, 'min_samples_leaf': 6, 'n_estimators': 125}",-0.05670465773885319,-0.05670465773885319,0.0,411
428,4.621395826339722,0.0,0.44538044929504395,0.0,75,6,150,"{'max_features': 75, 'min_samples_leaf': 6, 'n_estimators': 150}",-0.056742994049718824,-0.056742994049718824,0.0,418
429,5.432562351226807,0.0,0.39055705070495605,0.0,75,6,200,"{'max_features': 75, 'min_samples_leaf': 6, 'n_estimators': 200}",-0.0567185566455432,-0.0567185566455432,0.0,413
