,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
1333,19.47671866416931,0.0,0.15388107299804688,0.0,0.1505,4,50,900,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 50, 'n_estimators': 900}",-0.039034026098480036,-0.039034026098480036,0.0,808
1334,21.3738431930542,0.0,0.14820027351379395,0.0,0.1505,4,50,1000,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 50, 'n_estimators': 1000}",-0.038402897995102554,-0.038402897995102554,0.0,417
1335,22.047679662704468,0.0,0.12610745429992676,0.0,0.1505,4,100,600,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 100, 'n_estimators': 600}",-0.03856126171860285,-0.03856126171860285,0.0,498
1336,25.58734440803528,0.0,0.13756489753723145,0.0,0.1505,4,100,700,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 100, 'n_estimators': 700}",-0.03906624853634355,-0.03906624853634355,0.0,836
1337,28.775110006332397,0.0,0.145782470703125,0.0,0.1505,4,100,800,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 100, 'n_estimators': 800}",-0.03832216048987935,-0.03832216048987935,0.0,371
1338,32.33845853805542,0.0,0.14493751525878906,0.0,0.1505,4,100,900,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 100, 'n_estimators': 900}",-0.03877084669439771,-0.03877084669439771,0.0,622
1339,39.06083297729492,0.0,0.17233061790466309,0.0,0.1505,4,100,1000,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 100, 'n_estimators': 1000}",-0.03932940125493104,-0.03932940125493104,0.0,1063
1340,30.35212779045105,0.0,0.13026070594787598,0.0,0.1505,4,150,600,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 150, 'n_estimators': 600}",-0.03863538887944455,-0.03863538887944455,0.0,541
1341,35.43534564971924,0.0,0.14083385467529297,0.0,0.1505,4,150,700,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 150, 'n_estimators': 700}",-0.03914195943205755,-0.03914195943205755,0.0,890
1342,39.809911012649536,0.0,0.14460468292236328,0.0,0.1505,4,150,800,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 150, 'n_estimators': 800}",-0.0385071768369843,-0.0385071768369843,0.0,473
1343,48.78992176055908,0.0,0.14760661125183105,0.0,0.1505,4,150,900,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 150, 'n_estimators': 900}",-0.03918498746875333,-0.03918498746875333,0.0,928
1344,53.99601078033447,0.0,0.1644449234008789,0.0,0.1505,4,150,1000,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 150, 'n_estimators': 1000}",-0.03872858178607685,-0.03872858178607685,0.0,599
1345,38.68252372741699,0.0,0.13218402862548828,0.0,0.1505,4,200,600,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 200, 'n_estimators': 600}",-0.038441105482562556,-0.038441105482562556,0.0,434
1346,44.71968674659729,0.0,0.13573861122131348,0.0,0.1505,4,200,700,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 200, 'n_estimators': 700}",-0.039143246648964916,-0.039143246648964916,0.0,892
1347,51.83978343009949,0.0,0.14603638648986816,0.0,0.1505,4,200,800,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 200, 'n_estimators': 800}",-0.03865510096890739,-0.03865510096890739,0.0,555
1348,57.273188829422,0.0,0.1510944366455078,0.0,0.1505,4,200,900,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 200, 'n_estimators': 900}",-0.039167598327587955,-0.039167598327587955,0.0,910
1349,63.826772928237915,0.0,0.1561131477355957,0.0,0.1505,4,200,1000,"{'learning_rate': 0.1505, 'max_depth': 4, 'max_features': 200, 'n_estimators': 1000}",-0.0400094560332868,-0.0400094560332868,0.0,1639
1350,6.9049718379974365,0.0,0.12271380424499512,0.0,0.1505,5,10,600,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 10, 'n_estimators': 600}",-0.03896176874817648,-0.03896176874817648,0.0,752
1351,7.888761281967163,0.0,0.12786149978637695,0.0,0.1505,5,10,700,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 10, 'n_estimators': 700}",-0.03966284306218721,-0.03966284306218721,0.0,1361
1352,8.827808380126953,0.0,0.13093352317810059,0.0,0.1505,5,10,800,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 10, 'n_estimators': 800}",-0.039884029115052635,-0.039884029115052635,0.0,1544
1353,10.6101233959198,0.0,0.15932703018188477,0.0,0.1505,5,10,900,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 10, 'n_estimators': 900}",-0.039631493029815085,-0.039631493029815085,0.0,1333
1354,10.72585391998291,0.0,0.13969635963439941,0.0,0.1505,5,10,1000,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 10, 'n_estimators': 1000}",-0.039386543218579546,-0.039386543218579546,0.0,1113
1355,10.287966966629028,0.0,0.12171101570129395,0.0,0.1505,5,25,600,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 25, 'n_estimators': 600}",-0.03918147800219588,-0.03918147800219588,0.0,924
1356,11.810140132904053,0.0,0.12929463386535645,0.0,0.1505,5,25,700,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 25, 'n_estimators': 700}",-0.039503273150760285,-0.039503273150760285,0.0,1214
1357,13.373506784439087,0.0,0.13594293594360352,0.0,0.1505,5,25,800,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 25, 'n_estimators': 800}",-0.03900721802476645,-0.03900721802476645,0.0,783
1358,14.938101530075073,0.0,0.13821077346801758,0.0,0.1505,5,25,900,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 25, 'n_estimators': 900}",-0.03839131500675056,-0.03839131500675056,0.0,410
1359,17.73147225379944,0.0,0.16454291343688965,0.0,0.1505,5,25,1000,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 25, 'n_estimators': 1000}",-0.039689361379030105,-0.039689361379030105,0.0,1382
1360,16.00030755996704,0.0,0.126617431640625,0.0,0.1505,5,50,600,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 50, 'n_estimators': 600}",-0.038901799719517294,-0.038901799719517294,0.0,712
1361,18.29558038711548,0.0,0.1336989402770996,0.0,0.1505,5,50,700,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 50, 'n_estimators': 700}",-0.038586327301945875,-0.038586327301945875,0.0,518
1362,22.43168330192566,0.0,0.1548147201538086,0.0,0.1505,5,50,800,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 50, 'n_estimators': 800}",-0.03861737068923631,-0.03861737068923631,0.0,535
1363,23.25291609764099,0.0,0.14300751686096191,0.0,0.1505,5,50,900,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 50, 'n_estimators': 900}",-0.03906437094659803,-0.03906437094659803,0.0,832
1364,25.54905080795288,0.0,0.14852547645568848,0.0,0.1505,5,50,1000,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 50, 'n_estimators': 1000}",-0.039395732327309405,-0.039395732327309405,0.0,1126
1365,26.471055269241333,0.0,0.12749767303466797,0.0,0.1505,5,100,600,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 100, 'n_estimators': 600}",-0.038907203634474884,-0.038907203634474884,0.0,715
1366,30.84475302696228,0.0,0.13281655311584473,0.0,0.1505,5,100,700,"{'learning_rate': 0.1505, 'max_depth': 5, 'max_features': 100, 'n_estimators': 700}",-0.039108973527337075,-0.039108973527337075,0.0,872
