,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
51,23.701517343521118,0.0,0.1665513515472412,0.0,0.001,3,125,700,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 125, 'n_estimators': 700}",-0.06475709195330633,-0.06475709195330633,0.0,2619
52,24.67288827896118,0.0,0.15448260307312012,0.0,0.001,3,125,800,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 125, 'n_estimators': 800}",-0.06416381580340266,-0.06416381580340266,0.0,2603
53,27.71725368499756,0.0,0.1609177589416504,0.0,0.001,3,125,900,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 125, 'n_estimators': 900}",-0.06359845983992421,-0.06359845983992421,0.0,2591
54,33.298588514328,0.0,0.18922781944274902,0.0,0.001,3,125,1000,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 125, 'n_estimators': 1000}",-0.06299043536073003,-0.06299043536073003,0.0,2575
55,23.513534784317017,0.0,0.15631866455078125,0.0,0.001,3,150,600,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 150, 'n_estimators': 600}",-0.06531470448714632,-0.06531470448714632,0.0,2630
56,27.475712537765503,0.0,0.16110587120056152,0.0,0.001,3,150,700,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 150, 'n_estimators': 700}",-0.06460164114175657,-0.06460164114175657,0.0,2616
57,31.625475645065308,0.0,0.17283105850219727,0.0,0.001,3,150,800,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 150, 'n_estimators': 800}",-0.06388386942645216,-0.06388386942645216,0.0,2598
58,34.974181175231934,0.0,0.18183040618896484,0.0,0.001,3,150,900,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 150, 'n_estimators': 900}",-0.06347733758246514,-0.06347733758246514,0.0,2587
59,35.47134065628052,0.0,0.16925406455993652,0.0,0.001,3,150,1000,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 150, 'n_estimators': 1000}",-0.06297219025848422,-0.06297219025848422,0.0,2574
60,6.066840410232544,0.0,0.1868283748626709,0.0,0.001,4,10,600,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 10, 'n_estimators': 600}",-0.07040263502483896,-0.07040263502483896,0.0,2692
61,6.857689380645752,0.0,0.20387029647827148,0.0,0.001,4,10,700,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 10, 'n_estimators': 700}",-0.06969911661763076,-0.06969911661763076,0.0,2687
62,7.710741281509399,0.0,0.1994457244873047,0.0,0.001,4,10,800,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 10, 'n_estimators': 800}",-0.06940227480638272,-0.06940227480638272,0.0,2686
63,8.275328636169434,0.0,0.16464877128601074,0.0,0.001,4,10,900,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 10, 'n_estimators': 900}",-0.0687119298812307,-0.0687119298812307,0.0,2678
64,9.378577709197998,0.0,0.23697304725646973,0.0,0.001,4,10,1000,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 10, 'n_estimators': 1000}",-0.06784809747240352,-0.06784809747240352,0.0,2670
65,8.729818344116211,0.0,0.17945003509521484,0.0,0.001,4,25,600,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 25, 'n_estimators': 600}",-0.06778521298490388,-0.06778521298490388,0.0,2668
66,10.015223026275635,0.0,0.20128297805786133,0.0,0.001,4,25,700,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 25, 'n_estimators': 700}",-0.0671600117902093,-0.0671600117902093,0.0,2660
67,11.282795429229736,0.0,0.20806503295898438,0.0,0.001,4,25,800,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 25, 'n_estimators': 800}",-0.06653843231362723,-0.06653843231362723,0.0,2650
68,12.729436159133911,0.0,0.22614836692810059,0.0,0.001,4,25,900,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 25, 'n_estimators': 900}",-0.06571826788987681,-0.06571826788987681,0.0,2637
69,14.043405294418335,0.0,0.24222564697265625,0.0,0.001,4,25,1000,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 25, 'n_estimators': 1000}",-0.06516357382721966,-0.06516357382721966,0.0,2627
70,12.62012243270874,0.0,0.15265655517578125,0.0,0.001,4,50,600,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 50, 'n_estimators': 600}",-0.06616542723434597,-0.06616542723434597,0.0,2646
71,15.404607772827148,0.0,0.18781614303588867,0.0,0.001,4,50,700,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 50, 'n_estimators': 700}",-0.06527601107192305,-0.06527601107192305,0.0,2629
72,17.47609853744507,0.0,0.2042534351348877,0.0,0.001,4,50,800,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 50, 'n_estimators': 800}",-0.06440327278654324,-0.06440327278654324,0.0,2609
73,17.853030920028687,0.0,0.17281174659729004,0.0,0.001,4,50,900,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 50, 'n_estimators': 900}",-0.06381430622546189,-0.06381430622546189,0.0,2596
74,21.383490562438965,0.0,0.22259974479675293,0.0,0.001,4,50,1000,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 50, 'n_estimators': 1000}",-0.06332129886953179,-0.06332129886953179,0.0,2584
75,17.64840316772461,0.0,0.1750936508178711,0.0,0.001,4,75,600,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 75, 'n_estimators': 600}",-0.0654888929086529,-0.0654888929086529,0.0,2634
76,18.802082538604736,0.0,0.15990090370178223,0.0,0.001,4,75,700,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 75, 'n_estimators': 700}",-0.06452521830325729,-0.06452521830325729,0.0,2612
77,23.261770009994507,0.0,0.19854950904846191,0.0,0.001,4,75,800,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 75, 'n_estimators': 800}",-0.06371741880625026,-0.06371741880625026,0.0,2593
78,25.911420345306396,0.0,0.2034139633178711,0.0,0.001,4,75,900,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 75, 'n_estimators': 900}",-0.06316991719649194,-0.06316991719649194,0.0,2580
79,28.956579446792603,0.0,0.22423124313354492,0.0,0.001,4,75,1000,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 75, 'n_estimators': 1000}",-0.06255166055897388,-0.06255166055897388,0.0,2563
80,26.36473560333252,0.0,0.17326760292053223,0.0,0.001,4,125,600,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 125, 'n_estimators': 600}",-0.0645420648401209,-0.0645420648401209,0.0,2614
81,29.42589521408081,0.0,0.16379284858703613,0.0,0.001,4,125,700,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 125, 'n_estimators': 700}",-0.06384699704919343,-0.06384699704919343,0.0,2597
82,34.628114223480225,0.0,0.19225835800170898,0.0,0.001,4,125,800,"{'learning_rate': 0.001, 'max_depth': 4, 'max_features': 125, 'n_estimators': 800}",-0.06321851645636739,-0.06321851645636739,0.0,2581
