,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
20,72.62986526489257,0.445709830699215,0.5258596897125244,0.021703179335665054,0.001,5,200,1000,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 200, 'n_estimators': 1000}",-0.06622141631834223,-0.05152243591620552,-0.049652765944836245,-0.05929077815435164,-0.05139607099824301,-0.05561669346639573,0.006262652400528839,191
21,59.695232629776,0.5158275910888255,0.369974946975708,0.017395770477097384,0.001,5,300,600,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 300, 'n_estimators': 600}",-0.07230847640190383,-0.0568789224912936,-0.05446686683924035,-0.05971982790729098,-0.05491506609231314,-0.05965783194640837,0.006590977667825276,217
22,79.51382594108581,0.5742834954139779,0.43168039321899415,0.01972768340927236,0.001,5,300,800,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 300, 'n_estimators': 800}",-0.06876279735593054,-0.05368213394880845,-0.05162704145570862,-0.059432203299265275,-0.052846203524382566,-0.05727007591681908,0.006341060689420815,199
23,99.9630982875824,0.6723162942623626,0.5028587341308594,0.019928268249027145,0.001,5,300,1000,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 300, 'n_estimators': 1000}",-0.06617581766499163,-0.05129917862525906,-0.049528273164755325,-0.05935335275025324,-0.051320206318073776,-0.055535365704666606,0.006318136646344882,188
24,74.38918056488038,0.4739887459637506,0.3619332790374756,0.014421020758842516,0.001,5,400,600,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 400, 'n_estimators': 600}",-0.07229495053925274,-0.05690842344256177,-0.054424590052960665,-0.05975891998430461,-0.05487439862269551,-0.059652256528355055,0.006595970465266698,216
25,99.82370882034301,0.3343859807399795,0.4273811340332031,0.021535555457677026,0.001,5,400,800,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 400, 'n_estimators': 800}",-0.06898319929696624,-0.0537492093244656,-0.051728646314740015,-0.05946286640130205,-0.052849204129586075,-0.05735462509341201,0.0063971540166886404,200
26,123.80075817108154,1.4193164434999566,0.49853878021240233,0.03121525922995662,0.001,5,400,1000,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 400, 'n_estimators': 1000}",-0.06636329095975853,-0.05138677517706142,-0.049709245263076504,-0.0594516959799252,-0.0513201675748574,-0.05564623499093581,0.006347322682844664,192
27,51.088944053649904,0.17835436135244445,0.41465001106262206,0.02428269392794531,0.001,6,200,600,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 200, 'n_estimators': 600}",-0.07143407395452228,-0.0561804859537191,-0.053625697415463934,-0.05939412455475917,-0.054265498915597725,-0.05897997615881244,0.006542290313730301,213
28,67.78491649627685,0.3717630408199829,0.496306324005127,0.02794206542496146,0.001,6,200,800,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 200, 'n_estimators': 800}",-0.0676964960293831,-0.05282050914267814,-0.05060012813467555,-0.058962007997085085,-0.0520515248181729,-0.056426133224398954,0.006317148053523961,195
29,84.88977608680725,0.4055060861168043,0.5643559455871582,0.036698074755896315,0.001,6,200,1000,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 200, 'n_estimators': 1000}",-0.064822107461404,-0.05029955634997737,-0.048440732337108584,-0.05881203500525103,-0.05044778788024693,-0.05456444380679758,0.006259355523393128,185
30,68.96613903045655,0.6956870548602524,0.4159257411956787,0.019494490166451585,0.001,6,300,600,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 300, 'n_estimators': 600}",-0.07130702236249013,-0.05599782973164737,-0.053500860892278505,-0.05932966298189052,-0.054091956528357035,-0.05884546649933271,0.0065543042661156395,211
31,91.70467410087585,0.1873206243956046,0.49421029090881347,0.042857410770084654,0.001,6,300,800,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 300, 'n_estimators': 800}",-0.06756809977920566,-0.05265876335147489,-0.05047810529691866,-0.05896708036233946,-0.05194519722916657,-0.056323449203821055,0.006327685365197922,193
32,114.89434328079224,0.686100953438281,0.550039005279541,0.03856240631206227,0.001,6,300,1000,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 300, 'n_estimators': 1000}",-0.0649051151934802,-0.050122031055919045,-0.048293494285137864,-0.058862128982943726,-0.050362137692543836,-0.05450898144200493,0.006357726289505516,184
33,87.24977507591248,0.6723756657835045,0.4061957836151123,0.030738111247465002,0.001,6,400,600,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 400, 'n_estimators': 600}",-0.07136926213462813,-0.05611959523045229,-0.053462132543073,-0.059341338929975805,-0.05403200002451325,-0.058864865772528495,0.006582850189491652,212
34,115.5587857723236,2.603003836812765,0.46274576187133787,0.027864418288512674,0.001,6,400,800,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 400, 'n_estimators': 800}",-0.06784393515002415,-0.052744876368386616,-0.05054625571127329,-0.05902530557317449,-0.051878244946263204,-0.05640772354982435,0.006417602395452112,194
35,144.46311893463135,1.9863450111259133,0.5361427783966064,0.03688850300975094,0.001,6,400,1000,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 400, 'n_estimators': 1000}",-0.06517402387615921,-0.050262478970844245,-0.048439773559633886,-0.058916611812263826,-0.05033239268633019,-0.05462505618104627,0.006409601080706346,186
36,57.83022561073303,0.2020331579201713,0.4511812686920166,0.02895254949586401,0.001,7,200,600,"{'learning_rate': 0.001, 'max_depth': 7, 'max_features': 200, 'n_estimators': 600}",-0.07052529567018379,-0.055319596831357815,-0.05276963292316629,-0.058930588428950645,-0.05343442669405976,-0.05819590810954367,0.006525992446049931,206
37,76.43953094482421,0.5791001139648484,0.5213431358337403,0.04488873313788581,0.001,7,200,800,"{'learning_rate': 0.001, 'max_depth': 7, 'max_features': 200, 'n_estimators': 800}",-0.0667210488215487,-0.05184121289950576,-0.049587576846390556,-0.05849654720814987,-0.05119245842632391,-0.05556776884038376,0.006352427154255975,189
38,95.42159032821655,1.1146172739082976,0.6447536945343018,0.10227836869770564,0.001,7,200,1000,"{'learning_rate': 0.001, 'max_depth': 7, 'max_features': 200, 'n_estimators': 1000}",-0.06400619971623595,-0.049245064424458806,-0.047375141900800756,-0.058313629679566895,-0.049597567576649834,-0.05370752065954245,0.006390356505781288,182
39,77.74225540161133,1.6292379923423435,0.43700366020202636,0.03947685247504506,0.001,7,300,600,"{'learning_rate': 0.001, 'max_depth': 7, 'max_features': 300, 'n_estimators': 600}",-0.07042354372439724,-0.055338871733664495,-0.05257255262159196,-0.05892227465316732,-0.053305467174453426,-0.05811254198145489,0.006537723271374346,204
40,103.79279260635376,1.498121750919891,0.5035858631134034,0.04419685924344565,0.001,7,300,800,"{'learning_rate': 0.001, 'max_depth': 7, 'max_features': 300, 'n_estimators': 800}",-0.0666877323080961,-0.05173241844919624,-0.04951768338846702,-0.05853573321879009,-0.051075898529171535,-0.0555098931787442,0.0063864856941062914,187
41,128.81011691093445,1.4439737116379059,0.5845830917358399,0.035668035353159426,0.001,7,300,1000,"{'learning_rate': 0.001, 'max_depth': 7, 'max_features': 300, 'n_estimators': 1000}",-0.06394622603671792,-0.04916044958208952,-0.04728526861703654,-0.05842310628468418,-0.049470895117614475,-0.05365718912762853,0.006433122755497798,181
42,96.58824687004089,1.3569628218624687,0.41649503707885743,0.022997995218077515,0.001,7,400,600,"{'learning_rate': 0.001, 'max_depth': 7, 'max_features': 400, 'n_estimators': 600}",-0.07051992316027003,-0.05535143578117278,-0.05260308107636862,-0.058922031511099295,-0.053257481809921785,-0.058130790667766497,0.006574894556194449,205
43,129.86513872146605,1.3238410972249732,0.4947840690612793,0.027533429719214655,0.001,7,400,800,"{'learning_rate': 0.001, 'max_depth': 7, 'max_features': 400, 'n_estimators': 800}",-0.06684895242743075,-0.05190415423110886,-0.04953813004113818,-0.05864036484756385,-0.05103129267229095,-0.05559257884390652,0.006435232765719629,190
44,160.32248349189757,2.4743193142148163,0.5442462921142578,0.04649527086877338,0.001,7,400,1000,"{'learning_rate': 0.001, 'max_depth': 7, 'max_features': 400, 'n_estimators': 1000}",-0.06414561399885801,-0.049328910381366824,-0.04741023070654507,-0.05848439175763454,-0.04943009759669079,-0.05375984888821905,0.0064634825846342555,183
45,26.759650325775148,0.3224789720129201,0.3902846336364746,0.015024994157132526,0.07575,3,200,600,"{'learning_rate': 0.07575, 'max_depth': 3, 'max_features': 200, 'n_estimators': 600}",-0.05179377991073009,-0.039693822945335036,-0.03981215907718407,-0.056492848753202436,-0.041974549764811624,-0.04595343209025265,0.00689809265938501,75
46,35.31797904968262,0.3812887493812339,0.4456925392150879,0.013167552216627012,0.07575,3,200,800,"{'learning_rate': 0.07575, 'max_depth': 3, 'max_features': 200, 'n_estimators': 800}",-0.051128459871727656,-0.03940533124500437,-0.03976404140807289,-0.05639866394066385,-0.04218046532752241,-0.04577539235859823,0.0067992168682357345,66
47,43.98965201377869,0.5925921692148546,0.514630937576294,0.024532715764987736,0.07575,3,200,1000,"{'learning_rate': 0.07575, 'max_depth': 3, 'max_features': 200, 'n_estimators': 1000}",-0.051437591906234294,-0.039263384135085705,-0.03967501250973794,-0.05653653252410824,-0.04211680161713229,-0.04580586453845969,0.006940665245166217,67
48,37.537949323654175,0.3503957468593948,0.3835294723510742,0.009153702657526746,0.07575,3,300,600,"{'learning_rate': 0.07575, 'max_depth': 3, 'max_features': 300, 'n_estimators': 600}",-0.05162469544036203,-0.03964315604367133,-0.03988561276561139,-0.056451166604669104,-0.042296258050179905,-0.045980177780898746,0.006817257782445278,77
49,49.904742050170896,0.3676822980982586,0.4602867603302002,0.018113834118183535,0.07575,3,300,800,"{'learning_rate': 0.07575, 'max_depth': 3, 'max_features': 300, 'n_estimators': 800}",-0.05093841002355216,-0.039318573868964986,-0.03939956156457014,-0.056443710020745747,-0.04196225172599475,-0.04561250144076555,0.006887943825260357,48
50,61.54721369743347,0.7267791658662964,0.48795337677001954,0.02239959021066689,0.07575,3,300,1000,"{'learning_rate': 0.07575, 'max_depth': 3, 'max_features': 300, 'n_estimators': 1000}",-0.051110325104375326,-0.0389667352511756,-0.03947412446982933,-0.056294739961090884,-0.04203899988603401,-0.04557698493450103,0.006912970001032402,44
51,48.214806175231935,0.6440372188365602,0.3862706184387207,0.007983525207438814,0.07575,3,400,600,"{'learning_rate': 0.07575, 'max_depth': 3, 'max_features': 400, 'n_estimators': 600}",-0.05159010150820691,-0.03928825402098066,-0.03963036738870442,-0.05711439351753914,-0.04213078376694201,-0.045950780040474634,0.007146432019695097,74
52,63.50953664779663,0.947843904421109,0.4348580837249756,0.019167771721661616,0.07575,3,400,800,"{'learning_rate': 0.07575, 'max_depth': 3, 'max_features': 400, 'n_estimators': 800}",-0.050922934031632464,-0.03912555358458613,-0.03944789607083965,-0.056647939440622616,-0.04223061473477222,-0.04567498757249062,0.006949562189309848,53
53,79.01631608009339,1.189173806611496,0.497179651260376,0.02739406419371496,0.07575,3,400,1000,"{'learning_rate': 0.07575, 'max_depth': 3, 'max_features': 400, 'n_estimators': 1000}",-0.05096915905814465,-0.039033281949099455,-0.03955389701708693,-0.05596232310049505,-0.042003186456332456,-0.0455043695162317,0.006764230894809919,39
54,34.306707763671874,0.32920032093828033,0.4386579513549805,0.026037370203404627,0.07575,4,200,600,"{'learning_rate': 0.07575, 'max_depth': 4, 'max_features': 200, 'n_estimators': 600}",-0.05080465326217088,-0.03900832197963679,-0.039340370321446515,-0.05617092043229262,-0.04195518113649233,-0.045455889426407825,0.00685050103952595,36
55,44.932513093948366,0.5437614651958946,0.49334716796875,0.019563412094484516,0.07575,4,200,800,"{'learning_rate': 0.07575, 'max_depth': 4, 'max_features': 200, 'n_estimators': 800}",-0.05055919467493361,-0.038665472582236224,-0.038998475161071564,-0.05592675722408652,-0.0416904193476795,-0.045168063798001486,0.006888473034858073,21
56,56.354259443283084,0.512290359827879,0.574143934249878,0.017165296141473763,0.07575,4,200,1000,"{'learning_rate': 0.07575, 'max_depth': 4, 'max_features': 200, 'n_estimators': 1000}",-0.04993537985713046,-0.03857084566578404,-0.03904989174374747,-0.055747416203034264,-0.04190592748643489,-0.04504189219122623,0.006725581804282442,12
57,47.99328951835632,0.8425486680298357,0.4085403919219971,0.014513006366209573,0.07575,4,300,600,"{'learning_rate': 0.07575, 'max_depth': 4, 'max_features': 300, 'n_estimators': 600}",-0.0508406114904062,-0.03858294883951746,-0.03887166162199123,-0.05603634337753805,-0.04170826853037104,-0.0452079667719648,0.00700382666515037,24
58,63.862898921966554,0.6479856244779996,0.48973236083984373,0.02117936900359634,0.07575,4,300,800,"{'learning_rate': 0.07575, 'max_depth': 4, 'max_features': 300, 'n_estimators': 800}",-0.05088095118325231,-0.03864282567798799,-0.03884103201235074,-0.05554060091508448,-0.04178125068235462,-0.04513733209420603,0.0068454722722915366,19
59,80.02403950691223,1.055917124545778,0.581242847442627,0.029612816756837024,0.07575,4,300,1000,"{'learning_rate': 0.07575, 'max_depth': 4, 'max_features': 300, 'n_estimators': 1000}",-0.04994522961566797,-0.03837282169493083,-0.03856281920502474,-0.056039266470627555,-0.04191193344392216,-0.04496641408603465,0.006945617381086596,7
60,61.93442678451538,0.7319101546011032,0.4210192680358887,0.01912314783270156,0.07575,4,400,600,"{'learning_rate': 0.07575, 'max_depth': 4, 'max_features': 400, 'n_estimators': 600}",-0.05059615952843701,-0.0389977729644933,-0.038873180008266735,-0.056115882394047564,-0.04174920868526929,-0.04526644071610278,0.006908794198104684,27
61,82.04233541488648,1.2380205530683739,0.4839019775390625,0.016941682427332613,0.07575,4,400,800,"{'learning_rate': 0.07575, 'max_depth': 4, 'max_features': 400, 'n_estimators': 800}",-0.05051236010211583,-0.038533504234663465,-0.038796506425588774,-0.05583888974270722,-0.04186419471649904,-0.04510909104431486,0.006898410182891749,17
62,103.18913283348084,1.3926423208227476,0.582080602645874,0.027968018997023218,0.07575,4,400,1000,"{'learning_rate': 0.07575, 'max_depth': 4, 'max_features': 400, 'n_estimators': 1000}",-0.050891503297407326,-0.0391083439663945,-0.038918397697611816,-0.055495659158464265,-0.04144360549015064,-0.04517150192200571,0.006768560364215982,22
63,41.67358999252319,0.561759823170143,0.4573678493499756,0.015990353264090762,0.07575,5,200,600,"{'learning_rate': 0.07575, 'max_depth': 5, 'max_features': 200, 'n_estimators': 600}",-0.04981593873190266,-0.03880463790814453,-0.03867489260239218,-0.056325616245734705,-0.04191722322353859,-0.04510766174234253,0.006918061891241387,16
64,54.671075391769406,0.7178336472655318,0.5240192413330078,0.03627856716595782,0.07575,5,200,800,"{'learning_rate': 0.07575, 'max_depth': 5, 'max_features': 200, 'n_estimators': 800}",-0.050117031152673526,-0.038472546714265005,-0.03844486303024905,-0.05655169780118952,-0.04175846442387012,-0.04506892062444944,0.00715104187690199,13
65,68.39531497955322,0.9243268785099636,0.626936388015747,0.03352240682609943,0.07575,5,200,1000,"{'learning_rate': 0.07575, 'max_depth': 5, 'max_features': 200, 'n_estimators': 1000}",-0.05031305229388536,-0.03852541474994101,-0.038415499062626285,-0.05511391088215184,-0.04168591770059628,-0.04481075893784016,0.00673200869508367,1
66,58.66845655441284,0.7436318672890856,0.45388569831848147,0.02392720228279121,0.07575,5,300,600,"{'learning_rate': 0.07575, 'max_depth': 5, 'max_features': 300, 'n_estimators': 600}",-0.050182727962297696,-0.038850721422711954,-0.03866224287831175,-0.05575192396142767,-0.041546998553719364,-0.04499892295569369,0.0068171628049504985,9
67,78.22919378280639,1.1842799171461287,0.5348340511322022,0.0256128487490329,0.07575,5,300,800,"{'learning_rate': 0.07575, 'max_depth': 5, 'max_features': 300, 'n_estimators': 800}",-0.05113116096486936,-0.038392931958442025,-0.03866244516960339,-0.0551295025838944,-0.04176982793578782,-0.0450171737225194,0.006847604597069142,10
68,97.74722509384155,1.4160162890605823,0.6636376857757569,0.06172942310881024,0.07575,5,300,1000,"{'learning_rate': 0.07575, 'max_depth': 5, 'max_features': 300, 'n_estimators': 1000}",-0.05042071859580511,-0.03820714251519549,-0.03854237047603898,-0.05569194220139325,-0.04187064774613895,-0.04494656430691436,0.0069472912515988056,4
69,75.42290477752685,0.8259606560838602,0.45306873321533203,0.025340473804060983,0.07575,5,400,600,"{'learning_rate': 0.07575, 'max_depth': 5, 'max_features': 400, 'n_estimators': 600}",-0.050797452455479467,-0.038675511521542465,-0.038212574033530254,-0.0560605438373804,-0.04167782850700467,-0.04508478207098745,0.007113582418833348,15
70,101.06744642257691,1.9932290512185848,0.541832971572876,0.02586353037112803,0.07575,5,400,800,"{'learning_rate': 0.07575, 'max_depth': 5, 'max_features': 400, 'n_estimators': 800}",-0.05103965002983843,-0.03859198446052378,-0.03850692823330567,-0.055540570863358,-0.041514391263277176,-0.045038704970060614,0.00697059005568384,11
71,125.97733926773071,0.890049110566671,0.6183792114257812,0.024732828175238888,0.07575,5,400,1000,"{'learning_rate': 0.07575, 'max_depth': 5, 'max_features': 400, 'n_estimators': 1000}",-0.050205206364671094,-0.03875351023994198,-0.038615070259341806,-0.055322830734351416,-0.041888046421863084,-0.04495693280403387,0.0066800591455491035,6
72,48.89749164581299,0.6509325400176683,0.4535661220550537,0.02353828799926593,0.07575,6,200,600,"{'learning_rate': 0.07575, 'max_depth': 6, 'max_features': 200, 'n_estimators': 600}",-0.05061703992220538,-0.038354841861023885,-0.0384757968402388,-0.055757040336628455,-0.04151949873052795,-0.0449448435381249,0.0070155126079810125,3
73,64.76732683181763,0.8056223951309108,0.5197654724121094,0.036438939486955306,0.07575,6,200,800,"{'learning_rate': 0.07575, 'max_depth': 6, 'max_features': 200, 'n_estimators': 800}",-0.05124997095411273,-0.03861146711103103,-0.0383513732653367,-0.05558952050103557,-0.04184234045555064,-0.04512893445741333,0.007015773152355099,18
74,80.5340726852417,0.9763544667974119,0.616549015045166,0.023919223985435337,0.07575,6,200,1000,"{'learning_rate': 0.07575, 'max_depth': 6, 'max_features': 200, 'n_estimators': 1000}",-0.05097345378953609,-0.03895250830566018,-0.03823883919027028,-0.0562154950482977,-0.042052381499902515,-0.04528653556673335,0.007099758760822067,30
75,69.4230489730835,1.0060469467480788,0.4603294849395752,0.01609403945023799,0.07575,6,300,600,"{'learning_rate': 0.07575, 'max_depth': 6, 'max_features': 300, 'n_estimators': 600}",-0.0505721454578794,-0.03841959066766061,-0.038019740418678206,-0.05602530254999232,-0.041742822274015344,-0.04495592027364518,0.007144667994437253,5
76,91.87283263206481,1.002724871577875,0.5277626037597656,0.018881846379374068,0.07575,6,300,800,"{'learning_rate': 0.07575, 'max_depth': 6, 'max_features': 300, 'n_estimators': 800}",-0.05054355101959786,-0.03879098935422273,-0.03846477279007347,-0.056109154010715916,-0.04189098759542666,-0.04515989095400733,0.006999191398602464,20
77,115.57162370681763,1.5720698450030952,0.6142168521881104,0.030262162009460403,0.07575,6,300,1000,"{'learning_rate': 0.07575, 'max_depth': 6, 'max_features': 300, 'n_estimators': 1000}",-0.051750810392896925,-0.038963048949618447,-0.03832989057092307,-0.05612960124647807,-0.04215797923433007,-0.045466266078849314,0.007174491820304581,37
78,89.35023617744446,1.2919201288836961,0.4457662105560303,0.014667731087035256,0.07575,6,400,600,"{'learning_rate': 0.07575, 'max_depth': 6, 'max_features': 400, 'n_estimators': 600}",-0.04993311313065962,-0.03853347239363213,-0.03843318705572738,-0.055676756573962385,-0.0414979482158617,-0.04481489547396865,0.0068609153310548775,2
79,119.3170907497406,0.8585360600185917,0.5316291809082031,0.023070925197124063,0.07575,6,400,800,"{'learning_rate': 0.07575, 'max_depth': 6, 'max_features': 400, 'n_estimators': 800}",-0.051609994756213154,-0.03874641840545042,-0.038603756908426635,-0.05571937747251832,-0.04169778431335051,-0.0452754663711918,0.007058916522449517,29
80,151.18791856765748,2.6323247827743765,0.6188919544219971,0.03701161984924656,0.07575,6,400,1000,"{'learning_rate': 0.07575, 'max_depth': 6, 'max_features': 400, 'n_estimators': 1000}",-0.05081938318010378,-0.0391034788062048,-0.03869200833166119,-0.055666713545085685,-0.041932544501294376,-0.04524282567286997,0.006801737737167063,26
81,56.24039182662964,0.7737803084711687,0.47441530227661133,0.010186507133255576,0.07575,7,200,600,"{'learning_rate': 0.07575, 'max_depth': 7, 'max_features': 200, 'n_estimators': 600}",-0.050592831989786355,-0.03843716953458148,-0.03843264588721271,-0.05570720101700647,-0.04171871879345172,-0.04497771344440774,0.0069697794792773415,8
82,75.38893151283264,1.4103000059740411,0.6227449417114258,0.06369420270462961,0.07575,7,200,800,"{'learning_rate': 0.07575, 'max_depth': 7, 'max_features': 200, 'n_estimators': 800}",-0.0511046674698889,-0.03844510554461883,-0.03859331596178431,-0.05613212124026639,-0.04188296044582832,-0.04523163413247735,0.007136539688648168,25
