,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2377,162.32796478271484,5.710298183032151,0.5708525657653809,0.12216449892363233,0.2213157894736842,8,400,800,"{'learning_rate': 0.2213157894736842, 'max_depth': 8, 'max_features': 400, 'n_estimators': 800}",-0.06120063462860378,-0.045723611201682716,-0.04282458677498494,-0.06415860609161488,-0.04704594279134677,-0.05219067629764662,0.00872267779333536,2814
2378,184.24530510902406,5.687864059535336,0.6585516929626465,0.10589651683630724,0.2213157894736842,8,400,900,"{'learning_rate': 0.2213157894736842, 'max_depth': 8, 'max_features': 400, 'n_estimators': 900}",-0.059427367069301386,-0.04660121589127094,-0.04393211073818328,-0.06617076995034742,-0.04713772410880833,-0.052653837551582275,0.008622278337935782,2855
2379,203.7607105731964,5.501982724527947,0.741731595993042,0.138417823054965,0.2213157894736842,8,400,1000,"{'learning_rate': 0.2213157894736842, 'max_depth': 8, 'max_features': 400, 'n_estimators': 1000}",-0.060103171333791554,-0.0460218667793498,-0.04370094239162067,-0.06501072022916472,-0.047958825311494716,-0.052559105209084286,0.008418084820507661,2842
2380,41.15296630859375,1.4152029530720864,0.5670906066894531,0.08927679448647625,0.2213157894736842,9,100,600,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 100, 'n_estimators': 600}",-0.05908089991519274,-0.04446317387859436,-0.042885400202379256,-0.06203635715254079,-0.04614387394266961,-0.05092194101827535,0.007990374741104221,2682
2381,48.53717350959778,2.2908463446869547,0.6258625984191895,0.18643903799881745,0.2213157894736842,9,100,700,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 100, 'n_estimators': 700}",-0.0599698937417928,-0.04538432458852547,-0.042847595385923906,-0.0627333054748598,-0.047516332539017464,-0.05169029034602388,0.008073170351153465,2765
2382,53.847388410568236,1.873367460022555,0.6334692955017089,0.15113977236608647,0.2213157894736842,9,100,800,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 100, 'n_estimators': 800}",-0.06159182117674384,-0.046073686775964254,-0.0440207413728082,-0.06208489254706271,-0.04695351199025864,-0.05214493077256753,0.007973203426850546,2811
2383,61.39186930656433,2.143953094839166,0.7363539218902588,0.12499032696580377,0.2213157894736842,9,100,900,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 100, 'n_estimators': 900}",-0.06122233255473148,-0.045625036267408006,-0.04448104347618275,-0.06425854217525578,-0.047525106940524614,-0.05262241228282053,0.008373599303241275,2853
2384,67.64205818176269,2.068276202872503,0.7928955078125,0.14170270887374853,0.2213157894736842,9,100,1000,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 100, 'n_estimators': 1000}",-0.06041951403488316,-0.04705521607543185,-0.04429814919910019,-0.06433404309356083,-0.047682403176146304,-0.05275786511582446,0.008031887375976238,2861
2385,71.91731038093567,2.8743706688681097,0.5740379333496094,0.16503496024824277,0.2213157894736842,9,200,600,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 200, 'n_estimators': 600}",-0.059925435260544654,-0.04409731199439343,-0.043080710825236575,-0.06315542436600081,-0.0465214745312899,-0.05135607139549307,0.008452256917823229,2737
2386,87.22803673744201,1.2536090066285936,0.7021767139434815,0.08855937560384508,0.2213157894736842,9,200,700,"{'learning_rate': 0.2213157894736842, 'max_depth': 9, 'max_features': 200, 'n_estimators': 700}",-0.06035529296387339,-0.045953699072309624,-0.044310103735965965,-0.06283717659386674,-0.04715471916929367,-0.05212219830706187,0.007827511235325896,2809
