,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_leaf_nodes,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
333,8.961244344711304,0.0,0.08525347709655762,0.0,36,230,"{'max_leaf_nodes': 36, 'n_estimators': 230}",0.06302208825876687,0.06302208825876687,0.0,283
334,9.303935050964355,0.0,0.0877687931060791,0.0,36,240,"{'max_leaf_nodes': 36, 'n_estimators': 240}",0.06001215752235256,0.06001215752235256,0.0,305
335,9.776439905166626,0.0,0.08917975425720215,0.0,36,250,"{'max_leaf_nodes': 36, 'n_estimators': 250}",0.06090268255038278,0.06090268255038278,0.0,296
336,10.156859159469604,0.0,0.09104537963867188,0.0,36,260,"{'max_leaf_nodes': 36, 'n_estimators': 260}",0.062144717682808714,0.062144717682808714,0.0,286
337,10.478450298309326,0.0,0.09402298927307129,0.0,36,270,"{'max_leaf_nodes': 36, 'n_estimators': 270}",0.06226090657870864,0.06226090657870864,0.0,285
338,10.936243295669556,0.0,0.09666275978088379,0.0,36,280,"{'max_leaf_nodes': 36, 'n_estimators': 280}",0.06134069863756508,0.06134069863756508,0.0,293
339,11.25150179862976,0.0,0.09871745109558105,0.0,36,290,"{'max_leaf_nodes': 36, 'n_estimators': 290}",0.06472607557670462,0.06472607557670462,0.0,273
340,11.660050868988037,0.0,0.10219621658325195,0.0,36,300,"{'max_leaf_nodes': 36, 'n_estimators': 300}",0.059374014754349336,0.059374014754349336,0.0,309
341,12.009357690811157,0.0,0.10348701477050781,0.0,36,310,"{'max_leaf_nodes': 36, 'n_estimators': 310}",0.06016510264155117,0.06016510264155117,0.0,301
342,12.363500356674194,0.0,0.10818791389465332,0.0,36,320,"{'max_leaf_nodes': 36, 'n_estimators': 320}",0.06687170550748756,0.06687170550748756,0.0,271
343,12.800004243850708,0.0,0.10863280296325684,0.0,36,330,"{'max_leaf_nodes': 36, 'n_estimators': 330}",0.06194301784867584,0.06194301784867584,0.0,287
344,13.040140151977539,0.0,0.10916733741760254,0.0,36,340,"{'max_leaf_nodes': 36, 'n_estimators': 340}",0.06241422624027593,0.06241422624027593,0.0,284
345,13.498806476593018,0.0,0.11179113388061523,0.0,36,350,"{'max_leaf_nodes': 36, 'n_estimators': 350}",0.0638513420043253,0.0638513420043253,0.0,276
346,13.845174074172974,0.0,0.1149747371673584,0.0,36,360,"{'max_leaf_nodes': 36, 'n_estimators': 360}",0.05937720536540225,0.05937720536540225,0.0,308
347,14.214873552322388,0.0,0.11841177940368652,0.0,36,370,"{'max_leaf_nodes': 36, 'n_estimators': 370}",0.06009584072764318,0.06009584072764318,0.0,304
348,14.639878034591675,0.0,0.1178274154663086,0.0,36,380,"{'max_leaf_nodes': 36, 'n_estimators': 380}",0.0644281019888302,0.0644281019888302,0.0,275
349,14.996380090713501,0.0,0.12055373191833496,0.0,36,390,"{'max_leaf_nodes': 36, 'n_estimators': 390}",0.0608821256221197,0.0608821256221197,0.0,297
350,15.386817693710327,0.0,0.1250143051147461,0.0,36,400,"{'max_leaf_nodes': 36, 'n_estimators': 400}",0.061478998929453854,0.061478998929453854,0.0,291
351,15.718076467514038,0.0,0.12573862075805664,0.0,36,410,"{'max_leaf_nodes': 36, 'n_estimators': 410}",0.06033848538245956,0.06033848538245956,0.0,299
352,16.04152226448059,0.0,0.12848448753356934,0.0,36,420,"{'max_leaf_nodes': 36, 'n_estimators': 420}",0.06145002083844031,0.06145002083844031,0.0,292
353,16.49661135673523,0.0,0.12015938758850098,0.0,36,430,"{'max_leaf_nodes': 36, 'n_estimators': 430}",0.06369379766299121,0.06369379766299121,0.0,280
354,16.838085889816284,0.0,0.13220691680908203,0.0,36,440,"{'max_leaf_nodes': 36, 'n_estimators': 440}",0.06062193345361244,0.06062193345361244,0.0,298
355,17.230372190475464,0.0,0.13552093505859375,0.0,36,450,"{'max_leaf_nodes': 36, 'n_estimators': 450}",0.0637649780377757,0.0637649780377757,0.0,279
356,17.53559398651123,0.0,0.13805150985717773,0.0,36,460,"{'max_leaf_nodes': 36, 'n_estimators': 460}",0.059575088640406504,0.059575088640406504,0.0,307
357,17.910892724990845,0.0,0.13711977005004883,0.0,36,470,"{'max_leaf_nodes': 36, 'n_estimators': 470}",0.06107823583355987,0.06107823583355987,0.0,295
358,18.256426095962524,0.0,0.14050865173339844,0.0,36,480,"{'max_leaf_nodes': 36, 'n_estimators': 480}",0.061625917527676544,0.061625917527676544,0.0,289
359,18.667489051818848,0.0,0.14196372032165527,0.0,36,490,"{'max_leaf_nodes': 36, 'n_estimators': 490}",0.061611883844649995,0.061611883844649995,0.0,290
360,2.458421468734741,0.0,0.03564095497131348,0.0,41,50,"{'max_leaf_nodes': 41, 'n_estimators': 50}",0.038033444252747795,0.038033444252747795,0.0,362
361,2.851447105407715,0.0,0.03923535346984863,0.0,41,60,"{'max_leaf_nodes': 41, 'n_estimators': 60}",0.04938440507533859,0.04938440507533859,0.0,316
362,3.1708436012268066,0.0,0.042623043060302734,0.0,41,70,"{'max_leaf_nodes': 41, 'n_estimators': 70}",0.03417921933116019,0.03417921933116019,0.0,378
363,3.5684709548950195,0.0,0.04495406150817871,0.0,41,80,"{'max_leaf_nodes': 41, 'n_estimators': 80}",0.03829105042301273,0.03829105042301273,0.0,361
364,4.061773061752319,0.0,0.04807639122009277,0.0,41,90,"{'max_leaf_nodes': 41, 'n_estimators': 90}",0.041852490559182165,0.041852490559182165,0.0,340
365,4.426758289337158,0.0,0.049927473068237305,0.0,41,100,"{'max_leaf_nodes': 41, 'n_estimators': 100}",0.042899808128876504,0.042899808128876504,0.0,331
366,4.757304430007935,0.0,0.05399274826049805,0.0,41,110,"{'max_leaf_nodes': 41, 'n_estimators': 110}",0.04261248343889168,0.04261248343889168,0.0,334
367,5.092804908752441,0.0,0.0581972599029541,0.0,41,120,"{'max_leaf_nodes': 41, 'n_estimators': 120}",0.042226503205132326,0.042226503205132326,0.0,337
368,5.5986621379852295,0.0,0.059865474700927734,0.0,41,130,"{'max_leaf_nodes': 41, 'n_estimators': 130}",0.03656277621953463,0.03656277621953463,0.0,366
369,5.974463939666748,0.0,0.06122541427612305,0.0,41,140,"{'max_leaf_nodes': 41, 'n_estimators': 140}",0.037904814752766414,0.037904814752766414,0.0,363
370,6.2607293128967285,0.0,0.06425690650939941,0.0,41,150,"{'max_leaf_nodes': 41, 'n_estimators': 150}",0.04073912588089201,0.04073912588089201,0.0,351
371,6.663758754730225,0.0,0.06812286376953125,0.0,41,160,"{'max_leaf_nodes': 41, 'n_estimators': 160}",0.04071179986638884,0.04071179986638884,0.0,352
372,7.068235874176025,0.0,0.06462812423706055,0.0,41,170,"{'max_leaf_nodes': 41, 'n_estimators': 170}",0.04107139063808585,0.04107139063808585,0.0,348
373,7.5216383934021,0.0,0.07310104370117188,0.0,41,180,"{'max_leaf_nodes': 41, 'n_estimators': 180}",0.0432350384307294,0.0432350384307294,0.0,326
374,7.891391754150391,0.0,0.07557368278503418,0.0,41,190,"{'max_leaf_nodes': 41, 'n_estimators': 190}",0.04534624799098452,0.04534624799098452,0.0,319
375,8.225222826004028,0.0,0.07680892944335938,0.0,41,200,"{'max_leaf_nodes': 41, 'n_estimators': 200}",0.04318481675194108,0.04318481675194108,0.0,327
376,8.69990587234497,0.0,0.07914853096008301,0.0,41,210,"{'max_leaf_nodes': 41, 'n_estimators': 210}",0.040322972743974006,0.040322972743974006,0.0,354
377,9.059003829956055,0.0,0.08104634284973145,0.0,41,220,"{'max_leaf_nodes': 41, 'n_estimators': 220}",0.039981694418211866,0.039981694418211866,0.0,356
378,9.3751220703125,0.0,0.08433794975280762,0.0,41,230,"{'max_leaf_nodes': 41, 'n_estimators': 230}",0.04121357645129686,0.04121357645129686,0.0,347
379,9.792436838150024,0.0,0.08558893203735352,0.0,41,240,"{'max_leaf_nodes': 41, 'n_estimators': 240}",0.04605103722050041,0.04605103722050041,0.0,317
380,10.309812784194946,0.0,0.08851933479309082,0.0,41,250,"{'max_leaf_nodes': 41, 'n_estimators': 250}",0.04310422713938333,0.04310422713938333,0.0,329
381,10.609412908554077,0.0,0.0943760871887207,0.0,41,260,"{'max_leaf_nodes': 41, 'n_estimators': 260}",0.04170673282108284,0.04170673282108284,0.0,343
382,10.938844203948975,0.0,0.09488272666931152,0.0,41,270,"{'max_leaf_nodes': 41, 'n_estimators': 270}",0.04263606363128891,0.04263606363128891,0.0,333
383,11.365834951400757,0.0,0.09522080421447754,0.0,41,280,"{'max_leaf_nodes': 41, 'n_estimators': 280}",0.0396082899848752,0.0396082899848752,0.0,359
384,11.807745456695557,0.0,0.09987425804138184,0.0,41,290,"{'max_leaf_nodes': 41, 'n_estimators': 290}",0.04165843193014962,0.04165843193014962,0.0,344
385,12.249195575714111,0.0,0.10315680503845215,0.0,41,300,"{'max_leaf_nodes': 41, 'n_estimators': 300}",0.04295626095126981,0.04295626095126981,0.0,330
386,12.484791278839111,0.0,0.10299825668334961,0.0,41,310,"{'max_leaf_nodes': 41, 'n_estimators': 310}",0.04181227541467181,0.04181227541467181,0.0,341
387,12.973016023635864,0.0,0.10578322410583496,0.0,41,320,"{'max_leaf_nodes': 41, 'n_estimators': 320}",0.042644979776639946,0.042644979776639946,0.0,332
388,13.396490812301636,0.0,0.1001594066619873,0.0,41,330,"{'max_leaf_nodes': 41, 'n_estimators': 330}",0.04414980746716679,0.04414980746716679,0.0,320
389,13.701587200164795,0.0,0.11076688766479492,0.0,41,340,"{'max_leaf_nodes': 41, 'n_estimators': 340}",0.03987236496865787,0.03987236496865787,0.0,358
390,14.071491718292236,0.0,0.11298346519470215,0.0,41,350,"{'max_leaf_nodes': 41, 'n_estimators': 350}",0.04096989758535363,0.04096989758535363,0.0,349
391,14.520001411437988,0.0,0.11353039741516113,0.0,41,360,"{'max_leaf_nodes': 41, 'n_estimators': 360}",0.04314656866481292,0.04314656866481292,0.0,328
392,14.86816143989563,0.0,0.11604762077331543,0.0,41,370,"{'max_leaf_nodes': 41, 'n_estimators': 370}",0.0412882395699935,0.0412882395699935,0.0,346
393,15.291606187820435,0.0,0.12029695510864258,0.0,41,380,"{'max_leaf_nodes': 41, 'n_estimators': 380}",0.04257434435530216,0.04257434435530216,0.0,335
394,15.699294567108154,0.0,0.1214449405670166,0.0,41,390,"{'max_leaf_nodes': 41, 'n_estimators': 390}",0.043263415058575005,0.043263415058575005,0.0,325
395,16.02363634109497,0.0,0.12357568740844727,0.0,41,400,"{'max_leaf_nodes': 41, 'n_estimators': 400}",0.04046017818409098,0.04046017818409098,0.0,353
396,16.48287534713745,0.0,0.12544679641723633,0.0,41,410,"{'max_leaf_nodes': 41, 'n_estimators': 410}",0.04242827905273172,0.04242827905273172,0.0,336
397,16.848528146743774,0.0,0.12805557250976562,0.0,41,420,"{'max_leaf_nodes': 41, 'n_estimators': 420}",0.04173714711376331,0.04173714711376331,0.0,342
398,17.202459573745728,0.0,0.1273341178894043,0.0,41,430,"{'max_leaf_nodes': 41, 'n_estimators': 430}",0.04208032699441289,0.04208032699441289,0.0,338
399,17.51513910293579,0.0,0.1275768280029297,0.0,41,440,"{'max_leaf_nodes': 41, 'n_estimators': 440}",0.044020414074123826,0.044020414074123826,0.0,323
400,18.061493396759033,0.0,0.1337289810180664,0.0,41,450,"{'max_leaf_nodes': 41, 'n_estimators': 450}",0.044027482201613566,0.044027482201613566,0.0,322
401,18.5373957157135,0.0,0.13682126998901367,0.0,41,460,"{'max_leaf_nodes': 41, 'n_estimators': 460}",0.04410560651660855,0.04410560651660855,0.0,321
402,18.82967448234558,0.0,0.13605451583862305,0.0,41,470,"{'max_leaf_nodes': 41, 'n_estimators': 470}",0.03988734174194586,0.03988734174194586,0.0,357
403,19.170766592025757,0.0,0.13925790786743164,0.0,41,480,"{'max_leaf_nodes': 41, 'n_estimators': 480}",0.040121972563574304,0.040121972563574304,0.0,355
404,19.603022813796997,0.0,0.14242243766784668,0.0,41,490,"{'max_leaf_nodes': 41, 'n_estimators': 490}",0.04192322552016725,0.04192322552016725,0.0,339
405,2.559225082397461,0.0,0.03597211837768555,0.0,46,50,"{'max_leaf_nodes': 46, 'n_estimators': 50}",0.045994437213649375,0.045994437213649375,0.0,318
406,2.9492311477661133,0.0,0.039577484130859375,0.0,46,60,"{'max_leaf_nodes': 46, 'n_estimators': 60}",0.04371598641142471,0.04371598641142471,0.0,324
407,3.3121747970581055,0.0,0.04276752471923828,0.0,46,70,"{'max_leaf_nodes': 46, 'n_estimators': 70}",0.04096354345338071,0.04096354345338071,0.0,350
408,3.664079189300537,0.0,0.04505133628845215,0.0,46,80,"{'max_leaf_nodes': 46, 'n_estimators': 80}",0.03055364400404248,0.03055364400404248,0.0,399
409,4.2154541015625,0.0,0.04723858833312988,0.0,46,90,"{'max_leaf_nodes': 46, 'n_estimators': 90}",0.03739060348506784,0.03739060348506784,0.0,364
410,4.602719306945801,0.0,0.04973411560058594,0.0,46,100,"{'max_leaf_nodes': 46, 'n_estimators': 100}",0.027486674215689066,0.027486674215689066,0.0,404
411,4.951671600341797,0.0,0.05258369445800781,0.0,46,110,"{'max_leaf_nodes': 46, 'n_estimators': 110}",0.032084173872590216,0.032084173872590216,0.0,393
412,5.361145496368408,0.0,0.054955244064331055,0.0,46,120,"{'max_leaf_nodes': 46, 'n_estimators': 120}",0.029816033728427893,0.029816033728427893,0.0,402
413,5.816548109054565,0.0,0.059526920318603516,0.0,46,130,"{'max_leaf_nodes': 46, 'n_estimators': 130}",0.031560021158068774,0.031560021158068774,0.0,395
414,6.090522289276123,0.0,0.05361318588256836,0.0,46,140,"{'max_leaf_nodes': 46, 'n_estimators': 140}",0.04164347102654342,0.04164347102654342,0.0,345
415,6.467005491256714,0.0,0.06474757194519043,0.0,46,150,"{'max_leaf_nodes': 46, 'n_estimators': 150}",0.03250486166624622,0.03250486166624622,0.0,389
416,7.015733242034912,0.0,0.0659949779510498,0.0,46,160,"{'max_leaf_nodes': 46, 'n_estimators': 160}",0.0312156784571217,0.0312156784571217,0.0,397
417,7.460533618927002,0.0,0.06879091262817383,0.0,46,170,"{'max_leaf_nodes': 46, 'n_estimators': 170}",0.03531364240539914,0.03531364240539914,0.0,373
418,7.879394292831421,0.0,0.07184767723083496,0.0,46,180,"{'max_leaf_nodes': 46, 'n_estimators': 180}",0.038826625657298997,0.038826625657298997,0.0,360
419,8.176923751831055,0.0,0.07470130920410156,0.0,46,190,"{'max_leaf_nodes': 46, 'n_estimators': 190}",0.03606425442517036,0.03606425442517036,0.0,368
420,8.56890082359314,0.0,0.07825493812561035,0.0,46,200,"{'max_leaf_nodes': 46, 'n_estimators': 200}",0.0335737460347969,0.0335737460347969,0.0,381
421,9.038869619369507,0.0,0.07816553115844727,0.0,46,210,"{'max_leaf_nodes': 46, 'n_estimators': 210}",0.03429049630749892,0.03429049630749892,0.0,377
422,9.421282291412354,0.0,0.08274006843566895,0.0,46,220,"{'max_leaf_nodes': 46, 'n_estimators': 220}",0.027977433212459157,0.027977433212459157,0.0,403
423,9.830416917800903,0.0,0.08344841003417969,0.0,46,230,"{'max_leaf_nodes': 46, 'n_estimators': 230}",0.036649207332207334,0.036649207332207334,0.0,365
424,10.24989366531372,0.0,0.08759045600891113,0.0,46,240,"{'max_leaf_nodes': 46, 'n_estimators': 240}",0.031374521929556365,0.031374521929556365,0.0,396
425,10.632018804550171,0.0,0.09025764465332031,0.0,46,250,"{'max_leaf_nodes': 46, 'n_estimators': 250}",0.035880752125774684,0.035880752125774684,0.0,370
426,11.108981847763062,0.0,0.09166383743286133,0.0,46,260,"{'max_leaf_nodes': 46, 'n_estimators': 260}",0.034901691041861915,0.034901691041861915,0.0,375
427,11.359739542007446,0.0,0.07807326316833496,0.0,46,270,"{'max_leaf_nodes': 46, 'n_estimators': 270}",0.03320345569291139,0.03320345569291139,0.0,385
428,11.824273109436035,0.0,0.09318304061889648,0.0,46,280,"{'max_leaf_nodes': 46, 'n_estimators': 280}",0.032424247635300274,0.032424247635300274,0.0,391
429,12.302691221237183,0.0,0.09983348846435547,0.0,46,290,"{'max_leaf_nodes': 46, 'n_estimators': 290}",0.03343183180800291,0.03343183180800291,0.0,382
430,12.761386156082153,0.0,0.10112166404724121,0.0,46,300,"{'max_leaf_nodes': 46, 'n_estimators': 300}",0.0331139060283987,0.0331139060283987,0.0,387
431,12.910903692245483,0.0,0.09116387367248535,0.0,46,310,"{'max_leaf_nodes': 46, 'n_estimators': 310}",0.03245206743250417,0.03245206743250417,0.0,390
432,13.426958560943604,0.0,0.10544776916503906,0.0,46,320,"{'max_leaf_nodes': 46, 'n_estimators': 320}",0.030599038353048558,0.030599038353048558,0.0,398
433,13.85948657989502,0.0,0.10872578620910645,0.0,46,330,"{'max_leaf_nodes': 46, 'n_estimators': 330}",0.03453775828594141,0.03453775828594141,0.0,376
434,14.267852067947388,0.0,0.10884952545166016,0.0,46,340,"{'max_leaf_nodes': 46, 'n_estimators': 340}",0.0340714309577671,0.0340714309577671,0.0,379
435,14.68654203414917,0.0,0.11365318298339844,0.0,46,350,"{'max_leaf_nodes': 46, 'n_estimators': 350}",0.031657992344371055,0.031657992344371055,0.0,394
436,15.097850799560547,0.0,0.11490178108215332,0.0,46,360,"{'max_leaf_nodes': 46, 'n_estimators': 360}",0.03330255631405599,0.03330255631405599,0.0,384
437,15.543790340423584,0.0,0.11644768714904785,0.0,46,370,"{'max_leaf_nodes': 46, 'n_estimators': 370}",0.03568348992804149,0.03568348992804149,0.0,372
438,15.88564157485962,0.0,0.12091827392578125,0.0,46,380,"{'max_leaf_nodes': 46, 'n_estimators': 380}",0.0331238838663529,0.0331238838663529,0.0,386
439,16.324252605438232,0.0,0.11993241310119629,0.0,46,390,"{'max_leaf_nodes': 46, 'n_estimators': 390}",0.03589533454029081,0.03589533454029081,0.0,369
440,16.800847053527832,0.0,0.12406516075134277,0.0,46,400,"{'max_leaf_nodes': 46, 'n_estimators': 400}",0.03607504258646754,0.03607504258646754,0.0,367
441,17.149095058441162,0.0,0.12691330909729004,0.0,46,410,"{'max_leaf_nodes': 46, 'n_estimators': 410}",0.03018417843329102,0.03018417843329102,0.0,401
442,17.42013716697693,0.0,0.1263136863708496,0.0,46,420,"{'max_leaf_nodes': 46, 'n_estimators': 420}",0.030386286976933796,0.030386286976933796,0.0,400
443,17.95945382118225,0.0,0.1294875144958496,0.0,46,430,"{'max_leaf_nodes': 46, 'n_estimators': 430}",0.03340569048306996,0.03340569048306996,0.0,383
444,18.40812659263611,0.0,0.1316378116607666,0.0,46,440,"{'max_leaf_nodes': 46, 'n_estimators': 440}",0.03262717470843712,0.03262717470843712,0.0,388
445,18.759620904922485,0.0,0.1347973346710205,0.0,46,450,"{'max_leaf_nodes': 46, 'n_estimators': 450}",0.03578334704645758,0.03578334704645758,0.0,371
446,19.22080135345459,0.0,0.13727140426635742,0.0,46,460,"{'max_leaf_nodes': 46, 'n_estimators': 460}",0.0339153400352703,0.0339153400352703,0.0,380
447,19.529844760894775,0.0,0.14027810096740723,0.0,46,470,"{'max_leaf_nodes': 46, 'n_estimators': 470}",0.0322639059114076,0.0322639059114076,0.0,392
448,19.963746786117554,0.0,0.14352107048034668,0.0,46,480,"{'max_leaf_nodes': 46, 'n_estimators': 480}",0.025230928969274813,0.025230928969274813,0.0,405
449,20.449724674224854,0.0,0.14113211631774902,0.0,46,490,"{'max_leaf_nodes': 46, 'n_estimators': 490}",0.035089243881915366,0.035089243881915366,0.0,374
